index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,totals,weekday,Start_Lon_mean,Start_Lat_mean,End_Lon_mean,End_Lat_mean,Start_Lon_std,Start_Lat_std,End_Lon_std,End_Lat_std,Start_Lon_meanAM,Start_Lat_meanAM,End_Lon_meanAM,End_Lat_meanAM,Start_Lon_stdAM,Start_Lat_stdAM,End_Lon_stdAM,End_Lat_stdAM,Start_Lon_meanPM,Start_Lat_meanPM,End_Lon_meanPM,End_Lat_meanPM,Start_Lon_stdPM,Start_Lat_stdPM,End_Lon_stdPM,End_Lat_stdPM,cluster_id,holidays
2018-02-09,158.0,75.0,39.0,36.0,58.0,259.0,924.0,1969.0,3568.0,2475.0,1267.0,1249.0,1424.0,1563.0,1584.0,1777.0,2237.0,3310.0,2691.0,1789.0,1177.0,797.0,633.0,509.0,31568,4,-73.98355234979002,40.73845044066947,-73.98385219836929,40.73810379790721,0.017548697645226576,0.028659163305048106,0.017547996245122925,0.028226191521377206,-73.98230405013337,40.737836378354004,-73.9850246891358,40.73704350253274,0.017517824345253324,0.030141583728297807,0.01700194728710011,0.026989432187217527,-73.98443231586884,40.7388946458292,-73.98347189518147,40.738858488073575,0.017295174042078403,0.02713593432557333,0.017544232383180904,0.028485013720384294,2,Working Day
2018-02-10,347.0,226.0,153.0,88.0,69.0,81.0,188.0,454.0,951.0,1508.0,1918.0,2303.0,1728.0,1079.0,564.0,586.0,1037.0,1140.0,705.0,263.0,217.0,190.0,276.0,253.0,16324,5,-73.98192497078823,40.734572566427296,-73.982433707472,40.73447237127357,0.01858879531815684,0.03104161454498989,0.018565135134041368,0.030650317934114407,-73.98110157795999,40.73695340228139,-73.98278858307691,40.73709475857746,0.018867096146591,0.03196602164663074,0.018161071488595627,0.030967588779570118,-73.98396394277111,40.73293580413661,-73.98346560108423,40.73277078422701,0.01811865171625009,0.02932251333387838,0.01806043639020344,0.029696900469492037,0,Saturday
2018-02-11,125.0,95.0,73.0,47.0,29.0,21.0,45.0,109.0,193.0,248.0,439.0,471.0,471.0,260.0,452.0,632.0,731.0,668.0,920.0,760.0,660.0,583.0,460.0,317.0,8809,6,-73.9827288902305,40.73620671020231,-73.98254834491196,40.73569408585764,0.018271934515119933,0.030241089035471905,0.018477179982008898,0.03037127123143608,-73.98154530945418,40.73829121063285,-73.98324860411597,40.738510474920844,0.0179814723912904,0.03448320681074436,0.01805955425745515,0.033644172136373066,-73.98313218102629,40.73778113967726,-73.98316714303128,40.737190083777826,0.018244651740933614,0.030379266024247963,0.018245869180329298,0.030307290592678636,0,"Holiday, Sunday"
2018-02-12,168.0,79.0,46.0,30.0,66.0,348.0,1116.0,2351.0,3865.0,2406.0,1186.0,1192.0,1515.0,1523.0,1648.0,1754.0,2365.0,3850.0,3695.0,2409.0,1550.0,1024.0,641.0,311.0,35138,0,-73.98371890422058,40.739107051942405,-73.98381930901326,40.73870664447213,0.017662421520127463,0.028548550147310694,0.017884587012635917,0.02833774377125503,-73.98226506040254,40.740319360104564,-73.98546982948695,40.738722010595176,0.017813681191098094,0.02995443403848073,0.017269242502174237,0.026359106259274283,-73.98490105160974,40.738322923166095,-73.98331580848185,40.73891879933737,0.017335144819741438,0.02739767036132677,0.017926042449708288,0.029298449787192583,5,Working Day
2018-02-13,156.0,66.0,25.0,27.0,45.0,302.0,1080.0,2312.0,4034.0,2622.0,1372.0,1201.0,1515.0,1603.0,1633.0,1761.0,2224.0,3661.0,3475.0,2279.0,1545.0,1100.0,699.0,452.0,35189,1,-73.98337575266983,40.73866570417433,-73.98367112834924,40.738281643209866,0.017638133316279867,0.02857943992910588,0.017725898021327298,0.0282601163869336,-73.98235906023741,40.73896981513777,-73.98561247534094,40.737549393042435,0.017442596703715542,0.029935268649085082,0.01708022065594209,0.026673176384175958,-73.98472358362328,40.737971026215426,-73.9833921827132,40.73812162876249,0.017130028916263668,0.026963930357332612,0.017527723591182084,0.028684930033628937,5,Working Day
2018-02-14,190.0,77.0,44.0,30.0,43.0,308.0,1157.0,2439.0,4242.0,2958.0,1626.0,1496.0,1807.0,1864.0,1989.0,2211.0,2761.0,4604.0,4109.0,2445.0,1476.0,987.0,554.0,174.0,39591,2,-73.98385007027268,40.738258598740074,-73.98401190287224,40.73792623278415,0.01755043799328489,0.028534969506861563,0.017624158621703287,0.02823996323248656,-73.98267356683623,40.738139095605,-73.98586965366243,40.7370173867888,0.017589621702126034,0.030129763318008207,0.01697507051362717,0.026744745770266396,-73.98504918886758,40.73785014497451,-73.98363409537545,40.73795440547527,0.01740677499651622,0.02695947670040543,0.017815053015158958,0.02869989148607708,5,Working Day
2018-02-15,160.0,83.0,41.0,27.0,53.0,332.0,1180.0,2760.0,4925.0,3301.0,1808.0,1652.0,2010.0,2010.0,2199.0,2429.0,3002.0,4838.0,4447.0,3038.0,2116.0,1014.0,487.0,281.0,44193,3,-73.98384342298449,40.73828783706685,-73.98415042620127,40.73799148137872,0.0175104273445735,0.028724152929058,0.01762964977393946,0.02844063438653129,-73.98177404280932,40.73838257899589,-73.98562348445418,40.737228577215426,0.01750088167482288,0.03020015103200023,0.017133728902619248,0.026468161958779043,-73.98522234796728,40.73786660692678,-73.98355598540856,40.738218716333,0.017290265258635747,0.0273518710302482,0.01788463386359708,0.02924178538834685,5,Working Day
2018-02-16,188.0,109.0,59.0,39.0,47.0,210.0,623.0,1132.0,2906.0,2830.0,1771.0,1635.0,1996.0,2042.0,1676.0,1069.0,1162.0,2698.0,2642.0,1641.0,1040.0,719.0,547.0,410.0,29191,4,-73.98320634313029,40.73778811930414,-73.98365450381547,40.73744894988123,0.01780357577921596,0.028515556441947625,0.017796419421322818,0.028087968770588483,-73.98175127654343,40.737088247394055,-73.98495036558153,40.73668797594811,0.01773871511131545,0.0302566713682184,0.017212129324182028,0.027171042680696752,-73.98402659159295,40.73864959369371,-73.98289724059745,40.7384706435742,0.01769843013835218,0.026927750501278942,0.018144700881790352,0.02816606094601857,5,Working Day
2018-02-17,264.0,186.0,97.0,64.0,42.0,55.0,160.0,364.0,733.0,1137.0,1468.0,1788.0,2139.0,1962.0,1827.0,1796.0,1558.0,1010.0,526.0,263.0,153.0,110.0,112.0,107.0,17921,5,-73.98207627464329,40.73480255978597,-73.98264000848839,40.73471529715285,0.01861005440113104,0.031746385043473144,0.018587078290137803,0.031186097788446412,-73.98144666267659,40.73637572682517,-73.98358503225674,40.73628466421477,0.018124506459441254,0.03182260817109706,0.01785423445569605,0.030471912480233426,-73.98253768888438,40.73419619232653,-73.98248234324839,40.73433142161001,0.0183560059672706,0.03173781690009589,0.01813656054525287,0.031571967789634135,0,Saturday
2018-02-18,85.0,97.0,59.0,50.0,27.0,44.0,68.0,190.0,440.0,702.0,1120.0,1468.0,1785.0,2156.0,2060.0,2183.0,2194.0,1943.0,1406.0,1083.0,812.0,651.0,499.0,415.0,21537,6,-73.98280241369916,40.73613947309652,-73.98307167732709,40.73573682219109,0.01851037606668246,0.03136954294622496,0.01847171365862088,0.031108703369662927,-73.98147610798782,40.73835284902579,-73.98304196891203,40.73829033467339,0.018667337808264413,0.03117008799269941,0.018314614624812015,0.030805103445565668,-73.98323658163852,40.73595928881385,-73.98325700275582,40.735465375543974,0.018258280973863637,0.03110881756734817,0.018107921055989854,0.030858067214063683,0,"Holiday, Sunday"
2018-02-19,244.0,118.0,69.0,54.0,37.0,115.0,330.0,680.0,1488.0,1565.0,1674.0,1931.0,2044.0,2124.0,2132.0,2232.0,2118.0,1838.0,1411.0,1111.0,746.0,733.0,533.0,350.0,25677,0,-73.98206760991853,40.737194308400156,-73.98245603275585,40.736773970549024,0.01835704741976701,0.0310522054303782,0.018381600062969555,0.03066356314747328,-73.98037858322574,40.73729227923424,-73.98337862951507,40.737293168171426,0.01839900441310746,0.032770006325628265,0.017549933329562496,0.030113067686975095,-73.98211911111365,40.73825425282273,-73.98177709614902,40.737567536669175,0.0180803713098217,0.030114847029245575,0.01838494706927836,0.030351627496525837,0,Working Day
2018-02-20,161.0,85.0,53.0,22.0,59.0,315.0,1016.0,2180.0,3884.0,2894.0,1549.0,1432.0,1837.0,2050.0,2210.0,2422.0,3248.0,5382.0,4961.0,3286.0,2256.0,1545.0,1055.0,578.0,44480,1,-73.98370500896866,40.738663791430064,-73.98362147535235,40.73817669650705,0.01834284401911838,0.04317187659947425,0.018454020195699014,0.04317356397432245,-73.98105813953262,40.738502017404414,-73.98544986066595,40.73733928748524,0.018946528711668492,0.030633637935058293,0.01764047915877034,0.02667577370923724,-73.98527291948187,40.738240812491476,-73.98314927465904,40.7382765773156,0.017885620742690476,0.027694598568977092,0.01837888828870277,0.029622776634288837,1,Working Day
2018-02-21,278.0,130.0,87.0,38.0,62.0,389.0,1315.0,2793.0,5050.0,3627.0,2061.0,2006.0,2478.0,2767.0,2876.0,3166.0,3906.0,6261.0,5378.0,3500.0,2211.0,1133.0,960.0,639.0,53111,2,-73.98395615579635,40.737872468287314,-73.98417966350429,40.737575581770365,0.018202438130360918,0.029273405365076013,0.0182852779907734,0.028949464282406457,-73.98150402781752,40.737893590298846,-73.98564805803535,40.73722633621625,0.017913501829837825,0.03093511212935273,0.017360417107838918,0.02691169144816896,-73.98552582140758,40.73767241674475,-73.98362816910019,40.73788778917695,0.017837127507441066,0.02785463760623448,0.018483495179464758,0.029597299098101357,1,Working Day
2018-02-22,305.0,159.0,76.0,57.0,58.0,320.0,1150.0,1687.0,3596.0,2704.0,1431.0,1325.0,1500.0,1101.0,760.0,772.0,609.0,1263.0,2391.0,2011.0,1384.0,1033.0,809.0,509.0,27010,3,-73.98311303421491,40.736870237642115,-73.98367539034943,40.736741389316286,0.017847856327636816,0.028408331291173736,0.018015868533352616,0.027960062184974332,-73.98230675446997,40.735158002273884,-73.98576433560558,40.73540150032292,0.017742059600942408,0.029045190606839518,0.017245666171425686,0.026291214863541745,-73.98429504091273,40.737646018394095,-73.98288369600789,40.737703365438364,0.01739019529589625,0.026881468707698003,0.017910315046104044,0.028382166098906536,5,Working Day
2018-02-23,282.0,139.0,72.0,50.0,53.0,329.0,1001.0,1959.0,2980.0,1955.0,939.0,896.0,1110.0,1130.0,1145.0,1303.0,1514.0,1968.0,1897.0,1678.0,1188.0,867.0,650.0,529.0,25634,4,-73.98328955951331,40.737195295716546,-73.98379941260818,40.73698341622495,0.01751623349851213,0.028764240186563744,0.017533057854581896,0.028133671566222446,-73.98164542340253,40.736966073340675,-73.98524405397434,40.73627500664559,0.017498654492290426,0.03091689842485245,0.017021007367608375,0.027608378815083528,-73.98478604331001,40.735807398381695,-73.98386262283194,40.73601954098898,0.0172456583157988,0.02709096451606753,0.01734670104954036,0.028247048294621907,5,Working Day
2018-02-24,421.0,242.0,152.0,118.0,69.0,84.0,237.0,519.0,1075.0,1808.0,2324.0,2776.0,2779.0,2674.0,2481.0,898.0,1198.0,1221.0,1292.0,1051.0,790.0,478.0,430.0,433.0,25550,5,-73.98166164409908,40.73578641601358,-73.98234186348405,40.73534701552989,0.0188873656288036,0.03155393934298713,0.01880881475192874,0.031104902743984687,-73.98021399044761,40.737271070217595,-73.98244080027297,40.73736903438789,0.019069109702994445,0.03428712426701224,0.018611092410101667,0.0319324662089988,-73.98264433622188,40.7345959991778,-73.98270022729504,40.73450493886294,0.01855954647300273,0.030205220504013426,0.018621159586633462,0.03008659451245308,0,Saturday
2018-02-25,368.0,246.0,165.0,84.0,22.0,13.0,22.0,85.0,220.0,363.0,453.0,570.0,880.0,1037.0,1277.0,1547.0,1752.0,1674.0,1520.0,1272.0,937.0,757.0,556.0,329.0,16149,6,-73.98238622140606,40.735217770472175,-73.98235606679954,40.734872085792645,0.018399754338228918,0.030969681045596338,0.01858893554917972,0.030987362049956932,-73.97919656886918,40.73808531141279,-73.98172182893173,40.73792201709704,0.019341462381465915,0.03304674258942182,0.018713924680738715,0.03143254159994032,-73.98286973476141,40.735445678845686,-73.98258483678549,40.73532465778778,0.018422386153378854,0.030883162665333905,0.018663841406511433,0.031233186124734337,0,"Holiday, Sunday"
2018-02-26,186.0,90.0,39.0,27.0,46.0,347.0,1308.0,2728.0,4506.0,2864.0,1474.0,1378.0,1707.0,1781.0,1965.0,2124.0,2804.0,4894.0,4673.0,2968.0,1976.0,1313.0,908.0,464.0,42570,0,-73.98363807085622,40.739093944159976,-73.98368657878012,40.73872418527302,0.01813056148266846,0.05932603629043068,0.01830057988794308,0.05922618038090813,-73.98213107313596,40.74012457399056,-73.98560509236644,40.739199216877495,0.019466713873188515,0.10099258666189534,0.0189046071673105,0.099912771920531,-73.98491498961758,40.73788483915249,-73.98294284892752,40.73825117528292,0.017426320218486734,0.027743362457437068,0.01810397375266009,0.02972150721350187,5,Working Day
2018-02-27,211.0,89.0,34.0,31.0,56.0,369.0,1402.0,3090.0,5358.0,3505.0,1813.0,1795.0,2167.0,2312.0,2354.0,2634.0,3239.0,5069.0,4970.0,3147.0,1958.0,1427.0,962.0,522.0,48514,1,-73.98359650511719,40.73837874905668,-73.98389832945917,40.73810598384378,0.017826072976762027,0.029123420461916225,0.017867215724358815,0.028725695370985318,-73.98176295819843,40.737698121979975,-73.98579751395948,40.736666409017595,0.017971783040814652,0.03088275189851006,0.017276301579820845,0.026835661543617436,-73.98500926083545,40.73855458629696,-73.98329158615971,40.73885927900693,0.017474173195730344,0.027559153052248327,0.01789539294738216,0.029120194328382105,5,Working Day
2018-02-28,278.0,134.0,71.0,35.0,64.0,379.0,1420.0,3168.0,5487.0,3569.0,1865.0,1708.0,2176.0,2339.0,2436.0,2609.0,3389.0,5738.0,4989.0,3275.0,2198.0,1575.0,1134.0,673.0,50709,2,-73.98365381167727,40.73786655753269,-73.98390234900597,40.737573750519815,0.017986147647531852,0.02909136342549677,0.018028312533884858,0.028808113116301007,-73.98184601104326,40.73732933531112,-73.98585487115908,40.73654551900199,0.018032936412031433,0.030639560220623994,0.017233461447900597,0.0268456440344972,-73.98501894436835,40.737982544994466,-73.98331714997887,40.73837103355885,0.017929209280602657,0.02784451353574972,0.01827185608984662,0.029482252649432224,5,Working Day
2018-03-01,329.0,146.0,86.0,32.0,72.0,372.0,1404.0,3200.0,5657.0,3692.0,2130.0,1923.0,2198.0,2303.0,2387.0,2624.0,3273.0,4848.0,4566.0,2595.0,1179.0,266.0,184.0,98.0,45564,3,-73.98349938614504,40.73809471307915,-73.98413922693675,40.737859835018426,0.01768008508001534,0.02900594029509264,0.01774186836672319,0.02839110238818468,-73.98184974192033,40.737187117467634,-73.98571547201833,40.736647933479375,0.017688852256235385,0.030877149958861563,0.017198556707690542,0.027205734880889985,-73.9850086992968,40.737842627087524,-73.98353762509512,40.73805879362554,0.01725919775933299,0.02741444753856724,0.017860517076509437,0.029152738558851605,5,Working Day
2018-03-02,29.0,33.0,3.0,5.0,15.0,95.0,259.0,441.0,694.0,444.0,257.0,183.0,179.0,201.0,258.0,321.0,394.0,531.0,410.0,543.0,496.0,408.0,357.0,299.0,6855,4,-73.9825806639593,40.73686672142511,-73.98259623953005,40.736457771383684,0.01791240813451529,0.02877408854132385,0.018046498067769114,0.02853254605815756,-73.9826289722143,40.736306478295404,-73.98390802159719,40.73649629467677,0.01742846812578516,0.029774933406280308,0.01751626100565959,0.027993335532204563,-73.9830142887563,40.738550424995594,-73.98208114385113,40.73796310148753,0.01770531582124427,0.02713869544780969,0.017784925593486395,0.0278219434034726,3,Working Day
2018-03-03,208.0,150.0,99.0,53.0,47.0,42.0,185.0,455.0,883.0,1341.0,1823.0,2286.0,2608.0,2809.0,2580.0,2556.0,2483.0,2093.0,1780.0,1338.0,845.0,678.0,566.0,456.0,28364,5,-73.98190308586565,40.73528164210133,-73.98240561354027,40.734742802239815,0.01853174264505541,0.03138802105188167,0.01860704167211325,0.030916291595553563,-73.9803767025186,40.737022652726935,-73.98239285840573,40.73670071716963,0.019226370877708114,0.032728200347088045,0.018591769239176333,0.03107188794210041,-73.98250582779441,40.73587075658196,-73.98236638462699,40.73516123010147,0.018147693459993633,0.030893567903402582,0.01828307389082328,0.03079256769563847,0,Saturday
2018-03-04,426.0,293.0,187.0,116.0,54.0,52.0,108.0,366.0,702.0,1163.0,1659.0,2071.0,2328.0,2313.0,2232.0,2297.0,2209.0,1979.0,1539.0,1220.0,712.0,523.0,408.0,305.0,25262,6,-73.98187909744678,40.73532595090763,-73.98222629421929,40.73480877341921,0.018762916204762056,0.03171871826430723,0.01874529777330497,0.03127225063563525,-73.98074747003453,40.73752923105252,-73.98270578094976,40.737423744341925,0.01879149333337841,0.032654372117335934,0.018372967205985517,0.031749421330498656,-73.98249464089231,40.73439296825414,-73.98247833700293,40.73404628344397,0.018523070284880663,0.0311549661392895,0.01866640060277475,0.03094704902194357,0,"Holiday, Sunday"
2018-03-05,240.0,80.0,50.0,30.0,59.0,307.0,1136.0,2321.0,4051.0,2664.0,1440.0,1248.0,1548.0,1504.0,1694.0,1870.0,2397.0,4028.0,3951.0,2409.0,1573.0,1074.0,723.0,377.0,36774,0,-73.98362067427162,40.738118483809316,-73.98369736764725,40.737974734531115,0.017937079114552047,0.051893067261483086,0.018036473615333986,0.0517389673085458,-73.98281060105212,40.73699320305447,-73.98606289715526,40.73664413225156,0.01752959097335584,0.029934849964497107,0.016790274733857538,0.026277130299305448,-73.98460251048431,40.73779905485846,-73.98303889259583,40.73819277664591,0.017420215551435504,0.027625106524937885,0.01778318930524908,0.02930182401461122,5,Working Day
2018-03-06,200.0,84.0,42.0,38.0,47.0,340.0,1279.0,2819.0,4986.0,3308.0,1713.0,1645.0,1872.0,2028.0,2144.0,2212.0,2689.0,4343.0,4096.0,2610.0,1713.0,1241.0,812.0,427.0,42688,1,-73.98349004523993,40.73851854937177,-73.98383766777657,40.73817932275745,0.017729762191766366,0.04374497998488144,0.017786086961951768,0.043454991029677564,-73.98190843425078,40.738844893111185,-73.98532988576456,40.73812518252277,0.018620009574474,0.08021465023558684,0.018230048164856003,0.07886455379847164,-73.98468730063466,40.738444454392535,-73.98331818682477,40.73849655045918,0.01727341602685246,0.02733665858771752,0.01763287202772644,0.02914832250743133,5,Working Day
2018-03-07,232.0,77.0,18.0,18.0,37.0,145.0,466.0,953.0,2055.0,998.0,525.0,375.0,268.0,200.0,275.0,217.0,214.0,203.0,206.0,167.0,115.0,139.0,166.0,118.0,8187,2,-73.98170775954569,40.73747986326397,-73.98304888163639,40.73716709551634,0.018614150616321552,0.060612137217226976,0.018666259841839263,0.05992176557927317,-73.98036327661977,40.738063596971024,-73.98371980850955,40.73776307083682,0.019201505349096627,0.09186353164253903,0.018973216466825395,0.0908082999988546,-73.98246965694722,40.73741606833632,-73.98115666278724,40.736848110349975,0.019345823672953448,0.02733787133994394,0.019471649147979032,0.028675887594235942,5,Working Day
2018-03-08,80.0,36.0,24.0,16.0,22.0,137.0,580.0,1272.0,2545.0,1940.0,1134.0,965.0,1279.0,1271.0,1443.0,1580.0,2094.0,3279.0,3066.0,2110.0,1449.0,1015.0,673.0,431.0,28441,3,-73.98359114649175,40.73722634579903,-73.98373355873426,40.737043007570854,0.017271574057864395,0.027951080019774886,0.01749648618272898,0.02805649539513585,-73.98206139693751,40.73691151629152,-73.98528960661855,40.736895201455845,0.017313267498850902,0.029145821226281086,0.017065276094602042,0.026367688062945004,-73.98464040322021,40.737781361494854,-73.98338044536452,40.737688494482924,0.0170126287815621,0.02686612391038573,0.017343894686985606,0.0284756031245662,5,Working Day
2018-03-09,262.0,118.0,54.0,29.0,42.0,252.0,931.0,2054.0,3827.0,2649.0,1543.0,1466.0,1725.0,1697.0,1906.0,1955.0,2599.0,3715.0,3065.0,1958.0,1200.0,795.0,574.0,495.0,34911,4,-73.98325940551324,40.73792006497293,-73.98358990933009,40.73773316425282,0.017549063339603984,0.02889990143959533,0.017688404957044667,0.02859793232599025,-73.98186952149194,40.737262136277046,-73.98497476788377,40.7370546506146,0.017558640026623003,0.02999222919623719,0.017357531259036645,0.02697254919928281,-73.98459208925544,40.73813051522541,-73.9833827398366,40.73801124209861,0.017429063944739358,0.027140968725728645,0.017754033453625494,0.02863984278820397,5,Working Day
2018-03-10,354.0,190.0,121.0,76.0,76.0,69.0,202.0,455.0,862.0,1346.0,1746.0,2036.0,2227.0,2207.0,2143.0,2158.0,1991.0,1902.0,1490.0,1180.0,914.0,629.0,559.0,511.0,25444,5,-73.98187755897912,40.73520988592091,-73.98233110873015,40.7347160725392,0.018716103174006682,0.031125364524985013,0.018727643253234158,0.03070090292807232,-73.98077948867903,40.7371543291944,-73.98263969316955,40.73661112590311,0.01931334893242865,0.03269207832011338,0.01877911230824991,0.0309092411181253,-73.98253102384862,40.73491580958625,-73.98245805770269,40.73433552995176,0.0188388722489006,0.030515044216290286,0.018904294066896157,0.030075871789731062,0,Saturday
2018-03-11,320.0,232.0,0.0,163.0,101.0,66.0,95.0,264.0,537.0,893.0,1384.0,1763.0,2158.0,2391.0,2508.0,2684.0,2773.0,2593.0,2417.0,1519.0,1104.0,772.0,563.0,296.0,27596,6,-73.98196640612606,40.73577236803325,-73.98229677370247,40.73513165065657,0.019079661130114344,0.032022416723907085,0.019092607315296283,0.031725085352185045,-73.98113242785989,40.738205257990586,-73.98269914169889,40.73763663219389,0.01887317224338676,0.033016565370846,0.018513692106037642,0.032001188113847286,-73.9828164632117,40.73510376656944,-73.98260929076437,40.73427221167969,0.018949151228719967,0.031922321489852384,0.019088916508757492,0.03160005724923624,0,"Holiday, Sunday"
2018-03-12,182.0,85.0,52.0,51.0,49.0,321.0,1017.0,2230.0,3985.0,2737.0,1475.0,1289.0,1607.0,1612.0,1665.0,1807.0,2328.0,3930.0,4083.0,2660.0,1662.0,978.0,368.0,167.0,36340,0,-73.98348745080025,40.73811402556064,-73.98363940974707,40.73775233455827,0.017692633696202654,0.029006938808970283,0.017875353846607763,0.028747206208831876,-73.98243648722877,40.737576494269796,-73.98580424121955,40.736498042562644,0.01731148718498589,0.0302617086846214,0.01697559846398979,0.026945834028592863,-73.98467822140515,40.73793219537358,-73.982973649177,40.7381156457004,0.01772035126313074,0.02754618716749236,0.018167228770301483,0.029489238466672407,5,Working Day
2018-03-13,81.0,36.0,27.0,13.0,33.0,141.0,436.0,638.0,1276.0,1119.0,548.0,543.0,634.0,710.0,1105.0,1483.0,2045.0,3181.0,3409.0,2169.0,1469.0,983.0,660.0,398.0,23137,1,-73.98365191860606,40.73684469464305,-73.98299547247866,40.73672096805638,0.0181839994753274,0.028955533799260313,0.01832098807568969,0.029536937380074582,-73.98204329918696,40.73597287340323,-73.98476083443866,40.73551517277155,0.01737525469250539,0.029040727661117576,0.017511413901446927,0.026860495445763504,-73.9845995876329,40.736458469889335,-73.98296891452678,40.73635262958644,0.0181817720517844,0.028387725922541556,0.01835642312470433,0.02981783950356548,2,Working Day
2018-03-14,179.0,81.0,36.0,38.0,68.0,346.0,987.0,2148.0,3970.0,3017.0,1514.0,1369.0,1618.0,1617.0,1662.0,1847.0,2229.0,3801.0,3679.0,2176.0,1342.0,813.0,554.0,286.0,35377,2,-73.98327374061536,40.73778611123272,-73.98367716337575,40.73744764908891,0.01757656710567647,0.028874258882151563,0.017672461818746682,0.02841890141074402,-73.98175052718581,40.73680034955565,-73.98497205933309,40.73636322876958,0.01779242881435729,0.03030514177718388,0.017394132958561726,0.02705947502032148,-73.98437471470734,40.73810422105811,-73.98326374788788,40.73802265455918,0.017378857714727438,0.02738550613362531,0.017830515418251106,0.0288822820890788,5,Working Day
2018-03-15,170.0,88.0,42.0,30.0,49.0,321.0,994.0,2164.0,3993.0,2875.0,1508.0,1596.0,1779.0,1861.0,1874.0,2059.0,2582.0,4380.0,4461.0,2758.0,1569.0,1125.0,835.0,459.0,39572,3,-73.98342349332748,40.737553826525016,-73.98362278869105,40.737238717547505,0.01765295857973279,0.0377401074413602,0.017726560248470417,0.037660914317843915,-73.98186385436725,40.73789997445142,-73.98476729167767,40.73724256035779,0.017767110250249896,0.030116614017942106,0.017378294406906247,0.027031436210125045,-73.98428382785436,40.73628115650611,-73.98312799618631,40.7362825452175,0.01734384701259908,0.028488223274472133,0.0176365799041839,0.030235278964835837,5,Working Day
2018-03-16,249.0,147.0,72.0,43.0,42.0,274.0,917.0,2013.0,3831.0,2915.0,1551.0,1460.0,1612.0,1703.0,1802.0,1975.0,2469.0,3625.0,3180.0,2059.0,1149.0,796.0,599.0,438.0,34921,4,-73.98323217757832,40.738028900655664,-73.98371744016076,40.73761814326253,0.0176062176429373,0.028694699201612918,0.017693938279108038,0.028153581669928124,-73.98198988901373,40.73707393255899,-73.98488156333542,40.73663650591634,0.017546351394186744,0.030524147081909786,0.0172882563088208,0.026956290441811675,-73.98427396225446,40.73804854658926,-73.98322231355588,40.73790574991303,0.01756369575961107,0.027216926791581005,0.017952180594156094,0.02884589457757195,5,Working Day
2018-03-17,298.0,176.0,111.0,73.0,47.0,51.0,161.0,374.0,808.0,1285.0,1664.0,1929.0,2349.0,2331.0,2468.0,2491.0,2402.0,2150.0,1940.0,1656.0,1036.0,778.0,619.0,474.0,27671,5,-73.98196329783913,40.73548613012936,-73.9824144707964,40.73507148409897,0.019188978467342587,0.03132700793830254,0.019120402558004655,0.03086718742696328,-73.98038022729362,40.73617144343267,-73.98248823051252,40.73616250468003,0.020031702560480192,0.03187649132336148,0.01904744632626191,0.030038900527777974,-73.98287012050223,40.73504617828454,-73.98273408121966,40.73448868517737,0.01888851867160263,0.030821553999455523,0.019102783931270736,0.030515128830927413,0,Saturday
2018-03-18,332.0,219.0,158.0,79.0,74.0,109.0,176.0,348.0,681.0,1068.0,1456.0,1758.0,2013.0,2093.0,2136.0,2172.0,2191.0,2113.0,1914.0,1421.0,1009.0,803.0,499.0,336.0,25158,6,-73.98139632646306,40.73590339622262,-73.98169109918696,40.73554633474559,0.019127369472173892,0.03177711722594966,0.0190398518109789,0.03166389149708723,-73.98045829640822,40.73740767125188,-73.98226233167941,40.738492503963826,0.018317697080714974,0.033490368770935634,0.01741349107215369,0.03190414762600821,-73.9816349909157,40.73612302616484,-73.98153741005423,40.735823564088896,0.01914144594192003,0.03127741660445358,0.01915228943461354,0.031241907917089314,0,"Holiday, Sunday"
2018-03-19,162.0,111.0,76.0,33.0,49.0,323.0,1054.0,2197.0,3979.0,2767.0,1329.0,1343.0,1681.0,1698.0,1790.0,1994.0,2706.0,4543.0,4536.0,2873.0,1742.0,1169.0,719.0,404.0,39278,0,-73.98350862057451,40.73795425252935,-73.98355065886349,40.73760988682106,0.017866511813033618,0.02912066640898355,0.017963931228991994,0.02886200056372655,-73.98234269048983,40.73744802803922,-73.98556319426874,40.73667340532294,0.017343787740267246,0.030114933687626775,0.01703735588369329,0.026701325768571225,-73.98458435609466,40.73770234272625,-73.98304982893306,40.73785277024234,0.0178347018312002,0.02787346948023517,0.01815723348312826,0.029502725887700906,5,Working Day
2018-03-20,182.0,84.0,37.0,32.0,58.0,328.0,1126.0,2377.0,4643.0,3105.0,1479.0,1198.0,1429.0,1443.0,1437.0,1639.0,2164.0,3542.0,3481.0,2243.0,1406.0,1009.0,688.0,402.0,35532,1,-73.98324552819408,40.73869728942221,-73.98366184012256,40.73830862973155,0.017619272360647958,0.028508485271374975,0.017745120342955834,0.028045903493752085,-73.98198242942355,40.73806492932208,-73.98517035824133,40.737436603738935,0.017677793778183012,0.029735710147592125,0.01733341859881512,0.026482799858463368,-73.98449037874795,40.73898979855996,-73.98332130972605,40.73899367941179,0.01704988343821024,0.026709347634493955,0.017570295193666208,0.028252255890358294,5,Working Day
